INVOICE_ID,BOOKED_REVENUE,PROFIT_CENTER,POSTING_DATE,OPPORTUNITY_ID
INV-2df4043c,104357.65,PC_HCBG_LATAM,2021-03-03,OPP-08c97ef9
INV-9cdbe918,233656.33,PC_TEBG_NA,2022-10-17,OPP-e0e9a857
INV-c9bd61fc,293993.72,PC_TEBG_EMEA,2020-09-18,OPP-40f251e6
INV-55504984,131377.92,PC_SIBG_LATAM,2022-02-01,OPP-c711d671
INV-401a7e78,148505.9,PC_CBG_NA,2024-10-25,OPP-d764077e
INV-1093dcc1,148505.9,PC_CBG_NA,2024-11-05,OPP-d764077e
INV-2bdadd6b,243074.95,PC_CBG_LATAM,2021-12-08,OPP-8dfb8439
INV-ac9c7579,206909.24,PC_CBG_LATAM,2021-12-10,OPP-1b4f1f56
INV-2c15f373,143958.92,PC_CBG_LATAM,2021-12-13,OPP-8cd7b2dc
INV-a8e19beb,143958.92,PC_CBG_LATAM,2021-12-20,OPP-8cd7b2dc
INV-c0fa1d00,106925.7,PC_TEBG_LATAM,2022-03-26,OPP-4d15b91f
INV-873cbcb9,106925.7,PC_TEBG_LATAM,2022-04-06,OPP-4d15b91f
INV-45161122,130506.79,PC_CBG_NA,2023-02-20,OPP-2dca49b0
INV-2fad1c7e,130506.79,PC_CBG_NA,2023-03-01,OPP-2dca49b0
INV-0ebe6b6a,271696.24,PC_CBG_NA,2023-02-15,OPP-5261f6e6
INV-a37f0efd,288047.02,PC_CBG_NA,2023-02-06,OPP-52fc33be
INV-21f9494a,230786.56,PC_CBG_NA,2023-02-13,OPP-b70459e7
INV-07472c9a,272794.05,PC_CBG_NA,2023-02-16,OPP-c3d5b3d2
INV-3b27dc4e,230960.97,PC_CBG_NA,2023-02-04,OPP-7c8b97c9
INV-87a90265,348943.48,PC_CBG_NA,2023-02-04,OPP-e13735ca
INV-f1873a68,226004.42,PC_CBG_NA,2023-02-04,OPP-38de6f59
INV-4c695021,222085.91,PC_CBG_NA,2023-02-14,OPP-61556c79
INV-5c9bd7c3,433169.1,PC_CBG_NA,2023-02-10,OPP-dc116918
INV-fc4c46ce,432219.56,PC_CBG_NA,2023-02-12,OPP-ac585cc6
INV-e99a8bf5,242012.67,PC_CBG_NA,2023-02-26,OPP-5b3ff3a9
INV-2384a036,253905.89,PC_CBG_NA,2023-02-13,OPP-c811f84e
INV-fa8479b4,266604.43,PC_CBG_EMEA,2020-10-28,OPP-4131b3e5
INV-dd23ed60,263322.07,PC_CBG_EMEA,2020-10-26,OPP-fe894cc7
INV-5d55721f,102924.09,PC_SIBG_LATAM,2024-03-04,OPP-6b2a8dd6
INV-8a157df9,102924.09,PC_SIBG_LATAM,2024-03-24,OPP-6b2a8dd6
INV-0d273392,289159.33,PC_SIBG_LATAM,2024-03-03,OPP-e72568a2
INV-d3975ca3,409788.75,PC_SIBG_LATAM,2024-02-16,OPP-08b3613c
INV-1a78acf7,337707.01,PC_SIBG_LATAM,2024-02-26,OPP-de15af56
INV-e009db49,281096.03,PC_SIBG_LATAM,2024-02-28,OPP-2ab77b23
INV-4914753e,238149.64,PC_SIBG_LATAM,2024-02-18,OPP-04a4b11f
INV-fb715ab8,114485.71,PC_SIBG_LATAM,2024-02-24,OPP-a90c0a02
INV-4dd69640,114485.71,PC_SIBG_LATAM,2024-03-03,OPP-a90c0a02
INV-12e71051,324174.03,PC_SIBG_LATAM,2024-03-11,OPP-3a884ec4
INV-a9fd3e95,163025.18,PC_SIBG_LATAM,2024-03-08,OPP-1c3f551e
INV-9e956941,163025.18,PC_SIBG_LATAM,2024-03-25,OPP-1c3f551e
INV-316aa270,393075.49,PC_SIBG_LATAM,2024-02-26,OPP-2e4e73f9
INV-bd9fc28c,183010.39,PC_SIBG_LATAM,2024-03-04,OPP-7c3451bd
INV-5e18ebf3,183010.39,PC_SIBG_LATAM,2024-03-18,OPP-7c3451bd
INV-6c8b8cb7,109464.96,PC_HCBG_LATAM,2021-10-15,OPP-a225dd14
INV-5a579b35,109464.96,PC_HCBG_LATAM,2021-10-25,OPP-a225dd14
INV-b2f1e473,265618.18,PC_CBG_LATAM,2022-02-11,OPP-9bddef96
INV-471e5a43,246087.52,PC_HCBG_LATAM,2022-04-10,OPP-5cbf32e0
INV-d7cf3d41,114439.92,PC_HCBG_NA,2021-01-25,OPP-a3ece36d
INV-7bca23a3,114439.92,PC_HCBG_NA,2021-02-08,OPP-a3ece36d
INV-9587abc1,249716.52,PC_HCBG_NA,2021-01-07,OPP-0963e4ff
INV-c01b95a0,95701.02,PC_HCBG_LATAM,2020-10-26,OPP-a478a274
INV-d30f974b,95701.02,PC_HCBG_LATAM,2020-11-07,OPP-a478a274
INV-780f30a4,188449.53,PC_HCBG_LATAM,2020-10-19,OPP-a067f127
INV-94e94c82,61465.28,PC_SIBG_LATAM,2022-08-15,OPP-c503accc
INV-e9c55124,61465.28,PC_SIBG_LATAM,2022-09-01,OPP-c503accc
INV-960692c6,344870.04,PC_HCBG_LATAM,2020-12-16,OPP-86acc8e4
INV-9422f986,125477.94,PC_CBG_NA,2021-03-06,OPP-b93f8bd5
INV-a0faa99a,125477.94,PC_CBG_NA,2021-03-14,OPP-b93f8bd5
INV-555c7df8,203757.35,PC_CBG_NA,2021-03-08,OPP-350e8bd8
INV-4585d834,281093.76,PC_CBG_NA,2021-02-26,OPP-5c21545c
INV-028a1545,275143.46,PC_CBG_NA,2021-03-07,OPP-56d13e45
INV-e86f1937,170637.04,PC_CBG_NA,2021-03-10,OPP-f24567f3
INV-fb4b47cf,170637.04,PC_CBG_NA,2021-03-17,OPP-f24567f3
INV-47410847,169350.99,PC_CBG_NA,2021-03-16,OPP-e037f4b9
INV-a8b3ee14,169350.99,PC_CBG_NA,2021-04-02,OPP-e037f4b9
INV-32c0545a,130766.74,PC_CBG_NA,2021-03-01,OPP-5c330705
INV-3f222384,130766.74,PC_CBG_NA,2021-03-09,OPP-5c330705
INV-02bacdc6,285233.36,PC_CBG_NA,2021-03-01,OPP-ca18c43d
INV-012b775e,257894.66,PC_CBG_NA,2021-03-09,OPP-276e642d
INV-d7b12652,340055.25,PC_CBG_NA,2021-03-01,OPP-3750179a
INV-ef0c3cf6,185936.57,PC_CBG_NA,2021-03-09,OPP-ac0b094b
INV-39171178,157488.97,PC_CBG_NA,2021-02-24,OPP-cbeddca9
INV-9b6ef525,235024.97,PC_CBG_NA,2023-01-11,OPP-9d7d8265
INV-4bb82f90,276190.38,PC_CBG_NA,2023-01-04,OPP-fe2b2266
INV-7da4090b,281926.1,PC_CBG_NA,2023-01-07,OPP-fe30912d
INV-a5f4a0c4,158866.87,PC_CBG_NA,2023-01-30,OPP-8a0d1116
INV-23a30991,158866.87,PC_CBG_NA,2023-02-18,OPP-8a0d1116
INV-f8df81eb,88725.14,PC_CBG_EMEA,2023-11-23,OPP-793b8499
INV-c306af3e,88725.14,PC_CBG_EMEA,2023-12-08,OPP-793b8499
INV-7df84657,74711.24,PC_CBG_EMEA,2023-11-03,OPP-e666cb8a
INV-e0ef4306,74711.24,PC_CBG_EMEA,2023-11-17,OPP-e666cb8a
INV-e87815da,186209.2,PC_CBG_EMEA,2023-11-07,OPP-504f16fa
INV-4aa6603e,144622.64,PC_CBG_EMEA,2023-10-22,OPP-63bfdb0d
INV-03c439e6,144622.64,PC_CBG_EMEA,2023-11-10,OPP-63bfdb0d
INV-eeabffb8,238816.65,PC_SIBG_APAC,2023-12-03,OPP-84c119df
INV-a7f02a79,224837.94,PC_SIBG_APAC,2023-12-27,OPP-8fb9be45
INV-d8585598,98559.77,PC_SIBG_APAC,2023-12-17,OPP-fe43eb9a
INV-bb43fc6d,98559.77,PC_SIBG_APAC,2023-12-28,OPP-fe43eb9a
INV-aa2cb1a5,121705.4,PC_TEBG_APAC,2021-09-19,OPP-c1b6dcfc
INV-bd5a0406,265624.32,PC_TEBG_EMEA,2020-12-07,OPP-a9da7f5f
INV-674d43bf,251569.41,PC_TEBG_EMEA,2020-12-09,OPP-48a555a0
INV-b6c8e055,137036.39,PC_TEBG_EMEA,2020-12-14,OPP-7b8d07d2
INV-71449fe9,137036.39,PC_TEBG_EMEA,2020-12-28,OPP-7b8d07d2
INV-d0f6cb4b,134755.88,PC_TEBG_NA,2021-08-07,OPP-8feb0f6e
INV-1e8df85d,134755.88,PC_TEBG_NA,2021-08-27,OPP-8feb0f6e
INV-6694e73e,244463.74,PC_TEBG_NA,2021-07-31,OPP-12e6ebd6
INV-ebbad29c,163191.02,PC_TEBG_NA,2021-08-06,OPP-01fe89cf
INV-026ddadd,163191.02,PC_TEBG_NA,2021-08-19,OPP-01fe89cf
INV-aadf3126,476228.52,PC_TEBG_NA,2021-07-30,OPP-2533c9f3
INV-497ca8bc,208343.56,PC_TEBG_NA,2021-08-08,OPP-b8c1d160
INV-c0c62e29,89706.77,PC_HCBG_APAC,2021-11-27,OPP-3b426e49
INV-3cd6f208,89706.77,PC_HCBG_APAC,2021-12-14,OPP-3b426e49
INV-bfce0cae,157156.4,PC_CBG_NA,2024-07-13,OPP-648341a5
INV-d699987c,190936.97,PC_HCBG_LATAM,2023-12-18,OPP-a954b4c5
INV-dbeaae09,181187.67,PC_HCBG_LATAM,2023-12-14,OPP-9992642a
INV-470bebfb,146827.55,PC_HCBG_LATAM,2023-12-16,OPP-49d28989
INV-875f65dc,146827.55,PC_HCBG_LATAM,2023-12-30,OPP-49d28989
INV-29a3e753,180034.98,PC_HCBG_LATAM,2023-12-17,OPP-9bda5013
INV-0f2fac33,251807.78,PC_HCBG_LATAM,2023-12-11,OPP-acfccd56
INV-1cfe411b,345346.1,PC_HCBG_LATAM,2023-12-09,OPP-3cf4ea17
INV-437e26fd,125061.63,PC_TEBG_EMEA,2023-09-29,OPP-236d8492
INV-435c5073,125061.63,PC_TEBG_EMEA,2023-10-09,OPP-236d8492
INV-fd91a65a,112732.3,PC_TEBG_EMEA,2023-09-22,OPP-62f154d6
INV-10425684,112732.3,PC_TEBG_EMEA,2023-10-13,OPP-62f154d6
INV-86d64291,139091.79,PC_TEBG_EMEA,2023-09-08,OPP-40eeeed7
INV-77401047,139091.79,PC_TEBG_EMEA,2023-09-18,OPP-40eeeed7
INV-c8fdb96b,349635.83,PC_TEBG_EMEA,2023-09-26,OPP-fa93717a
INV-0921cccd,371753.38,PC_TEBG_EMEA,2023-09-10,OPP-e0e61926
INV-0b6da6ae,359393.04,PC_TEBG_EMEA,2023-09-19,OPP-5dc5fd24
INV-82914eff,295099.68,PC_TEBG_EMEA,2023-09-20,OPP-361827a5
INV-9decb9da,221724.19,PC_TEBG_EMEA,2023-09-16,OPP-6dd140c6
INV-1af2c5e7,161379.04,PC_TEBG_EMEA,2023-09-03,OPP-aba59ee0
INV-06fc645e,271169.9,PC_TEBG_EMEA,2023-09-09,OPP-9a8fde4b
INV-8601192c,128519.11,PC_CBG_LATAM,2024-01-06,OPP-2e0260ae
INV-656e144d,128519.11,PC_CBG_LATAM,2024-01-19,OPP-2e0260ae
INV-211c1a08,236021.12,PC_CBG_LATAM,2024-01-03,OPP-915edde7
INV-cf9318d1,258776.71,PC_CBG_LATAM,2023-12-28,OPP-df65238f
INV-b3464548,296695.37,PC_CBG_LATAM,2023-12-26,OPP-d33ead1e
INV-c3e22707,272212.8,PC_CBG_LATAM,2023-12-28,OPP-960c4968
INV-364b20f2,324083.48,PC_CBG_LATAM,2023-12-23,OPP-df2b642b
INV-1b01f37d,287452.3,PC_CBG_LATAM,2023-12-31,OPP-62cb630d
INV-cc1fcf40,308409.62,PC_TEBG_APAC,2022-07-01,OPP-0393ba16
INV-c6d8fe44,394653.64,PC_TEBG_APAC,2022-07-09,OPP-ac99df99
INV-7c906cf0,303398.75,PC_TEBG_APAC,2022-07-12,OPP-c2e9591e
INV-a7c7a709,232462.75,PC_TEBG_APAC,2022-06-27,OPP-7077d9aa
INV-7a9d52d3,208640.16,PC_TEBG_APAC,2022-07-10,OPP-2a3eb4ba
INV-a62f4575,256260.73,PC_TEBG_APAC,2022-06-21,OPP-13170e89
INV-a4867af1,110751.23,PC_TEBG_APAC,2022-07-28,OPP-09f3ef52
INV-4fab8ef3,110751.23,PC_TEBG_APAC,2022-08-06,OPP-09f3ef52
INV-62179bda,249482.71,PC_TEBG_APAC,2022-07-22,OPP-08d63687
INV-8d41fdbd,208080.92,PC_HCBG_NA,2020-11-26,OPP-8304d7ad
INV-4c4bf6cc,113953.34,PC_HCBG_EMEA,2021-06-21,OPP-cafdad97
INV-30ebb8c5,113953.34,PC_HCBG_EMEA,2021-07-01,OPP-cafdad97
INV-03a077de,101763.41,PC_HCBG_EMEA,2021-06-11,OPP-1e198f65
INV-cdd8deae,101763.41,PC_HCBG_EMEA,2021-06-25,OPP-1e198f65
INV-98263e33,212999.38,PC_HCBG_EMEA,2021-06-23,OPP-7dedbf4b
INV-80186f59,307338.13,PC_HCBG_NA,2022-07-25,OPP-226842f0
INV-d1865e74,256453.87,PC_HCBG_NA,2022-07-18,OPP-214abb79
INV-3ee25455,104161.35,PC_HCBG_NA,2022-07-23,OPP-cd4392fa
INV-75d01b1b,104161.35,PC_HCBG_NA,2022-07-31,OPP-cd4392fa
INV-cb990c44,316001.29,PC_HCBG_NA,2022-07-08,OPP-c9b775e8
INV-f3dad210,141851.03,PC_CBG_NA,2022-09-25,OPP-0400aa23
INV-30dcd7b5,225240.14,PC_CBG_NA,2022-09-28,OPP-7676d070
INV-a17abf92,238348.67,PC_SIBG_EMEA,2021-10-26,OPP-3fb00c78
INV-0627849e,370275.94,PC_SIBG_APAC,2022-03-18,OPP-57c9abad
INV-bfcff864,214680.83,PC_SIBG_APAC,2022-03-14,OPP-25861a2f
INV-63b893df,214680.83,PC_SIBG_APAC,2022-03-23,OPP-25861a2f
INV-78ce38bd,152550.6,PC_SIBG_APAC,2022-03-17,OPP-edb899d6
INV-a31490ed,152550.6,PC_SIBG_APAC,2022-03-27,OPP-edb899d6
INV-913621d2,207626.11,PC_SIBG_APAC,2022-03-17,OPP-d66520e2
INV-dc684a90,376390.77,PC_SIBG_APAC,2022-03-08,OPP-a981f9ab
INV-71c55ce4,297518.12,PC_SIBG_APAC,2022-03-12,OPP-47ac1924
INV-63a19515,241666.02,PC_SIBG_APAC,2022-03-16,OPP-38529e99
INV-3e98ef38,269723.29,PC_SIBG_APAC,2022-03-07,OPP-21e19e9c
INV-ffe844e0,290438.58,PC_SIBG_APAC,2022-03-21,OPP-76f00620
INV-12dda23f,411455.48,PC_SIBG_APAC,2022-03-19,OPP-0ffea394
INV-7d85a1d2,304804.63,PC_SIBG_APAC,2022-03-17,OPP-acc915ba
INV-bba5a6de,156524.96,PC_SIBG_NA,2021-06-07,OPP-a1a24757
INV-07a7f562,156524.96,PC_SIBG_NA,2021-06-24,OPP-a1a24757
INV-e5e4a0d3,302338.1,PC_SIBG_NA,2021-05-26,OPP-39f36a0e
INV-164ec623,122310.37,PC_SIBG_NA,2021-06-11,OPP-ebf57572
INV-7d916a18,122310.37,PC_SIBG_NA,2021-06-22,OPP-ebf57572
INV-ab88ee5a,329158.67,PC_SIBG_NA,2021-06-06,OPP-12b3c4be
INV-6a571fe3,310652.17,PC_SIBG_NA,2021-06-13,OPP-6b604ab8
INV-b2f5ac96,253947.91,PC_SIBG_EMEA,2021-02-03,OPP-8d11de66
INV-5715c643,310808.49,PC_HCBG_NA,2020-11-19,OPP-9bd65246
INV-858fc777,202819.01,PC_CBG_LATAM,2021-10-12,OPP-7bebe26b
INV-5b3978ed,74891.41,PC_CBG_LATAM,2022-02-23,OPP-924cd46d
INV-abc4644e,74891.41,PC_CBG_LATAM,2022-03-15,OPP-924cd46d
INV-9ecb4ffa,242474.83,PC_CBG_LATAM,2022-01-27,OPP-9f83b479
INV-34ff4e64,106646.36,PC_CBG_APAC,2022-11-27,OPP-db565977
INV-f452c272,106646.36,PC_CBG_APAC,2022-12-15,OPP-db565977
INV-8df81669,123997.86,PC_CBG_APAC,2022-11-16,OPP-3bdfb59e
INV-84cd8064,252494.05,PC_CBG_APAC,2022-11-17,OPP-a29f9ef9
INV-1e016ae9,95998.88,PC_CBG_APAC,2022-11-24,OPP-2ac47aa5
INV-f8c3bd0b,95998.88,PC_CBG_APAC,2022-12-04,OPP-2ac47aa5
INV-3e8d53ab,304241.41,PC_HCBG_EMEA,2024-03-22,OPP-da73c79a
INV-407f0622,258760.62,PC_TEBG_LATAM,2023-08-13,OPP-46f37422
INV-9616c568,400139.45,PC_TEBG_LATAM,2023-07-28,OPP-8f2f5abc
INV-ec72dce9,229034.5,PC_SIBG_APAC,2023-11-26,OPP-170a3f15
INV-73e71ee6,153396.19,PC_HCBG_EMEA,2020-11-15,OPP-6d4911cc
INV-b4b5664f,80195.24,PC_SIBG_APAC,2023-02-20,OPP-a552e9e1
INV-4bd47da9,80195.24,PC_SIBG_APAC,2023-03-12,OPP-a552e9e1
INV-8357e3ae,45255.42,PC_SIBG_APAC,2023-03-01,OPP-83add02e
INV-3e97140b,45255.42,PC_SIBG_APAC,2023-03-10,OPP-83add02e
INV-17a4f755,382827.14,PC_TEBG_EMEA,2023-09-12,OPP-cdc0086f
INV-75b01595,193176.21,PC_TEBG_EMEA,2023-09-19,OPP-66f7fc97
INV-69db14f7,193176.21,PC_TEBG_EMEA,2023-10-02,OPP-66f7fc97
INV-5b8b862f,397499.54,PC_TEBG_EMEA,2023-09-24,OPP-a53eb084
INV-b31d4f55,419707.99,PC_TEBG_EMEA,2023-09-19,OPP-dc616d0b
INV-08bc45ff,239523.92,PC_TEBG_EMEA,2023-09-21,OPP-a530b5f1
INV-603a0daf,190479.09,PC_HCBG_LATAM,2023-12-04,OPP-7dd3cf79
INV-f6dd7c27,153572.91,PC_HCBG_LATAM,2023-12-28,OPP-43088755
INV-6996ad3c,153572.91,PC_HCBG_LATAM,2024-01-08,OPP-43088755
INV-3de19531,75452.78,PC_HCBG_LATAM,2024-01-03,OPP-d6012c87
INV-0b5a925f,75452.78,PC_HCBG_LATAM,2024-01-19,OPP-d6012c87
INV-8533782e,118998.13,PC_HCBG_NA,2023-11-07,OPP-47ab8045
INV-66574261,241088.98,PC_TEBG_APAC,2024-02-09,OPP-8dd83dd3
INV-dcfa13dc,114860.52,PC_TEBG_APAC,2024-02-10,OPP-c86ca69a
INV-c6d3970c,114860.52,PC_TEBG_APAC,2024-02-18,OPP-c86ca69a
INV-04cc544d,231092.79,PC_TEBG_APAC,2024-02-07,OPP-778f9538
INV-92bfce3c,103557.23,PC_TEBG_APAC,2024-02-24,OPP-d008ebb7
INV-b2aca6c5,103557.23,PC_TEBG_APAC,2024-03-10,OPP-d008ebb7
INV-a73522ad,164119.52,PC_TEBG_EMEA,2023-10-30,OPP-7d34ae52
INV-5af387bd,164119.52,PC_TEBG_EMEA,2023-11-13,OPP-7d34ae52
INV-cd62a482,414553.27,PC_TEBG_EMEA,2023-10-25,OPP-8175189d
INV-e896698f,152056.39,PC_TEBG_EMEA,2023-10-21,OPP-df152fd6
INV-349ca4e7,152056.39,PC_TEBG_EMEA,2023-10-30,OPP-df152fd6
INV-ceba0f9d,353294.93,PC_TEBG_EMEA,2023-10-26,OPP-fd1e9736
INV-47007573,294490.88,PC_TEBG_EMEA,2023-10-27,OPP-8f7ea9a7
INV-0663d344,374256.7,PC_TEBG_EMEA,2023-10-23,OPP-2f972b48
INV-676158ec,401038.06,PC_TEBG_EMEA,2023-10-15,OPP-c6da40b3
INV-19505b95,145344.93,PC_TEBG_EMEA,2023-10-31,OPP-9efab897
INV-9d5c79d6,145344.93,PC_TEBG_EMEA,2023-11-10,OPP-9efab897
INV-b1e44d73,159652.07,PC_TEBG_EMEA,2023-10-20,OPP-c84773fb
INV-d5d16303,159652.07,PC_TEBG_EMEA,2023-11-08,OPP-c84773fb
INV-beb7923d,191323.34,PC_TEBG_EMEA,2023-10-31,OPP-5d9231e7
INV-182c35ff,315592.5,PC_TEBG_EMEA,2023-10-22,OPP-564f56f1
INV-da6406b9,137395.04,PC_TEBG_EMEA,2023-11-09,OPP-cf683dea
INV-a39f0345,137395.04,PC_TEBG_EMEA,2023-11-24,OPP-cf683dea
INV-9e17f6de,207423.65,PC_HCBG_NA,2020-06-30,OPP-8250684d
INV-a7adc1e8,241634.59,PC_HCBG_NA,2020-06-21,OPP-16f6b7f7
INV-e5010001,190319.4,PC_HCBG_NA,2020-07-05,OPP-aecd47ba
INV-946f6b09,190319.4,PC_HCBG_NA,2020-07-22,OPP-aecd47ba
INV-68998724,336063.43,PC_HCBG_NA,2020-06-21,OPP-a7919ff3
INV-77e497c6,623621.35,PC_HCBG_NA,2020-06-29,OPP-baa8b6f3
INV-7ed983aa,303071.8,PC_HCBG_NA,2020-06-29,OPP-0569cd34
INV-3a0afa42,142758.01,PC_HCBG_NA,2020-07-05,OPP-6b66b098
INV-93e884fb,142758.01,PC_HCBG_NA,2020-07-12,OPP-6b66b098
INV-e02cf1d6,172340.24,PC_HCBG_NA,2020-06-25,OPP-dba949c4
INV-8f9b71ca,172340.24,PC_HCBG_NA,2020-07-03,OPP-dba949c4
INV-82ed0edb,540066.76,PC_HCBG_NA,2020-06-28,OPP-b324c7c3
INV-fe1ba55c,259221.66,PC_TEBG_NA,2020-12-20,OPP-4c4516f6
INV-f3c70ba6,116747.54,PC_TEBG_NA,2020-12-29,OPP-eb556ec2
INV-652b6e19,116747.54,PC_TEBG_NA,2021-01-17,OPP-eb556ec2
INV-9e222dee,237701.62,PC_TEBG_NA,2020-12-16,OPP-9fe81e52
INV-75c658af,337631.58,PC_TEBG_NA,2020-12-16,OPP-556f641e
INV-6b3383d8,175018.55,PC_TEBG_NA,2024-11-30,OPP-36d242ca
INV-1d5b104f,373906.05,PC_TEBG_NA,2024-11-26,OPP-6bc8f603
INV-f34d5f1b,194394.71,PC_TEBG_NA,2024-11-21,OPP-6b0ba5bc
INV-3bb5bb7d,109288.21,PC_TEBG_NA,2024-11-30,OPP-a3a55203
INV-2fce7d34,109288.21,PC_TEBG_NA,2024-12-11,OPP-a3a55203
INV-f0b683ca,126111.07,PC_TEBG_NA,2024-12-10,OPP-42e06d07
INV-f7b01f9b,126111.07,PC_TEBG_NA,2024-12-22,OPP-42e06d07
INV-20df95bc,158164.97,PC_TEBG_NA,2024-12-06,OPP-9ceabeac
INV-9c3a12cf,326401.95,PC_TEBG_NA,2024-11-17,OPP-9885911a
INV-ac3582fd,375082.89,PC_TEBG_NA,2024-12-09,OPP-6fcb619d
INV-4d9eab7a,205870.96,PC_CBG_EMEA,2022-01-19,OPP-9c1ff315
INV-49f8dced,242566.27,PC_CBG_NA,2022-10-30,OPP-1dd2102a
INV-c4c74f0a,178577.06,PC_CBG_NA,2022-11-01,OPP-b49058db
INV-c286cc1e,219315.23,PC_CBG_NA,2022-10-30,OPP-90a79c02
INV-1eedce4b,321713.82,PC_TEBG_EMEA,2023-10-25,OPP-8e386e8e
INV-d06ab04c,112638.38,PC_TEBG_EMEA,2023-10-23,OPP-9d514cb7
INV-85bd1f7c,112638.38,PC_TEBG_EMEA,2023-11-04,OPP-9d514cb7
INV-1185f97c,190081.86,PC_TEBG_EMEA,2023-10-11,OPP-0a9ab63a
INV-9b1cd1d1,190081.86,PC_TEBG_EMEA,2023-10-24,OPP-0a9ab63a
INV-4946faf7,300755.62,PC_TEBG_EMEA,2023-10-05,OPP-7ba49004
INV-173e8efc,177409.78,PC_TEBG_EMEA,2023-10-14,OPP-bbc29f5e
INV-725b38db,323135.4,PC_TEBG_EMEA,2023-10-22,OPP-140ebf88
INV-8846803a,241982.08,PC_TEBG_EMEA,2023-10-25,OPP-bddb5597
INV-cf84b845,303607.38,PC_HCBG_EMEA,2021-06-30,OPP-eec74edf
INV-f660703d,290482.28,PC_HCBG_EMEA,2021-06-29,OPP-e429c5ae
INV-17019e4b,144206.4,PC_HCBG_EMEA,2021-07-17,OPP-807b1954
INV-117cb62b,144206.4,PC_HCBG_EMEA,2021-08-02,OPP-807b1954
INV-77f686f4,128785.6,PC_HCBG_EMEA,2021-07-19,OPP-5c3887b5
INV-2415fdaf,128785.6,PC_HCBG_EMEA,2021-08-02,OPP-5c3887b5
INV-e12f7714,246528.81,PC_HCBG_EMEA,2021-06-28,OPP-b0a0039f
INV-845257fc,269159.31,PC_HCBG_EMEA,2021-07-16,OPP-024a3983
INV-c43dd0e4,105630.04,PC_CBG_NA,2022-10-13,OPP-2386ac6a
INV-a367f5ac,105630.04,PC_CBG_NA,2022-11-03,OPP-2386ac6a
INV-c9430529,130717.59,PC_CBG_NA,2022-09-23,OPP-b64104ea
INV-96f17cb7,130717.59,PC_CBG_NA,2022-10-06,OPP-b64104ea
INV-26a33cb5,82981.59,PC_CBG_NA,2022-09-10,OPP-a8f4a321
INV-df1abfb0,82981.59,PC_CBG_NA,2022-09-19,OPP-a8f4a321
INV-ca96b3bb,229806.74,PC_CBG_NA,2022-10-08,OPP-f2ea02e3
INV-a4518efe,413158.26,PC_HCBG_EMEA,2022-05-25,OPP-ef0b1bf2
INV-391c21d3,275265.93,PC_HCBG_EMEA,2022-05-25,OPP-2fb535c5
INV-f5957164,223125.14,PC_SIBG_EMEA,2021-06-24,OPP-d8a15cee
INV-96b753f8,238888.81,PC_TEBG_NA,2023-05-16,OPP-dcdc426f
INV-b85a429c,238563.59,PC_TEBG_NA,2023-05-08,OPP-7f066abd
INV-5a25e44e,185935.63,PC_CBG_NA,2024-09-14,OPP-ce2cf128
INV-4e6f9d85,137798.78,PC_CBG_NA,2024-09-26,OPP-d9355b02
INV-e069a7f8,182928.73,PC_CBG_NA,2022-11-11,OPP-934a2ff8
INV-2a5f013d,126614.1,PC_TEBG_EMEA,2020-12-10,OPP-63188eb2
INV-c2b2483f,126614.1,PC_TEBG_EMEA,2020-12-22,OPP-63188eb2
INV-9eb32a00,365542.81,PC_TEBG_EMEA,2020-12-09,OPP-0304e49f
INV-c5b7d9d7,370223.88,PC_TEBG_NA,2024-11-29,OPP-770d8c0f
INV-dbd5017c,302386.14,PC_TEBG_NA,2024-12-12,OPP-aab33851
INV-cac5b483,227407.36,PC_TEBG_NA,2024-11-17,OPP-782dbf0a
INV-b7033ffa,243236.46,PC_TEBG_NA,2024-12-05,OPP-ba406237
INV-75d28929,209489.88,PC_TEBG_NA,2024-11-27,OPP-f5003306
INV-6e99d2bc,237158.25,PC_TEBG_NA,2024-12-04,OPP-9c4a66de
INV-03ce5901,267142.66,PC_TEBG_NA,2024-12-06,OPP-93030508
INV-4c65a43d,310434.62,PC_TEBG_NA,2024-12-08,OPP-4421140b
INV-a4830743,213981.0,PC_CBG_NA,2022-11-04,OPP-13656abd
INV-1dc5f72b,232397.48,PC_CBG_NA,2022-11-08,OPP-6f736584
INV-8a294dc9,272521.97,PC_HCBG_EMEA,2024-09-11,OPP-42c6769f
INV-59d64608,110586.4,PC_CBG_EMEA,2021-12-29,OPP-a2f0102f
INV-3021245c,110586.4,PC_CBG_EMEA,2022-01-18,OPP-a2f0102f
INV-44747dca,237477.73,PC_CBG_NA,2021-02-17,OPP-ab803759
INV-ee894441,175053.56,PC_CBG_NA,2021-02-25,OPP-dfb6b6f2
INV-b13f530c,175053.56,PC_CBG_NA,2021-03-07,OPP-dfb6b6f2
INV-b32d9ae5,243258.1,PC_CBG_NA,2021-02-10,OPP-03569ea8
INV-a66337f6,263649.24,PC_CBG_NA,2021-02-04,OPP-185a7869
INV-f4f32d79,332152.64,PC_CBG_NA,2021-02-07,OPP-ebab1e37
INV-38ad0524,210719.84,PC_CBG_NA,2021-02-18,OPP-a5b0e058
INV-19ba0e49,317820.56,PC_CBG_NA,2021-02-17,OPP-5a309b6b
INV-0f028c0c,338973.75,PC_CBG_NA,2021-02-12,OPP-d8dc7d9e
