DATE,CAMPAIGN_ID,CHANNEL,SPEND_AMT,IMPRESSIONS,CLICKS,VIDEO_VIEWS_50
2022-09-29,CMP-210,Microsoft Ads,122234.47,6111723,109593,916758
2022-09-30,CMP-210,Microsoft Ads,99006.57,4950328,86315,742549
2022-10-01,CMP-210,Microsoft Ads,74297.05,3714852,86626,557227
2022-10-02,CMP-210,Microsoft Ads,75204.4,3760219,76336,564032
2022-10-03,CMP-210,Microsoft Ads,101261.93,5063096,103023,759464
2022-10-04,CMP-210,Microsoft Ads,72833.02,3641651,67554,546247
2022-10-05,CMP-210,Microsoft Ads,70083.28,3504164,67158,525624
2022-10-06,CMP-210,Microsoft Ads,77985.53,3899276,79908,584891
2022-10-07,CMP-210,Microsoft Ads,106999.06,5349953,108373,802492
2022-10-08,CMP-210,Microsoft Ads,92120.17,4606008,87968,690901
2022-10-09,CMP-210,Microsoft Ads,115566.2,5778310,102593,866746
2022-10-10,CMP-210,Microsoft Ads,109381.9,5469095,120647,820364
2022-10-11,CMP-210,Microsoft Ads,91254.92,4562746,83855,684411
2023-11-06,CMP-211,Programmatic,65363.49,4357566,3566,653634
2023-11-07,CMP-211,Programmatic,66317.54,4421169,3867,663175
2023-11-08,CMP-211,Programmatic,86684.54,5778969,6586,866845
2023-11-09,CMP-211,Programmatic,72752.78,4850185,5694,727527
2023-11-10,CMP-211,Programmatic,110068.78,7337918,8684,1100687
2023-11-11,CMP-211,Programmatic,103980.83,6932055,6554,1039808
2023-11-12,CMP-211,Programmatic,64298.38,4286558,4404,642983
2023-11-13,CMP-211,Programmatic,89512.27,5967484,6802,895122
2023-11-14,CMP-211,Programmatic,112200.2,7480013,7504,1122001
2023-11-15,CMP-211,Programmatic,78436.92,5229127,4572,784369
2023-11-16,CMP-211,Programmatic,60776.51,4051767,4066,607765
2023-11-17,CMP-211,Programmatic,89348.19,5956545,6730,893481
2023-11-18,CMP-211,Programmatic,86705.3,5780353,6743,867052
2023-11-19,CMP-211,Programmatic,93112.9,6207526,7052,931128
2023-11-20,CMP-211,Programmatic,68221.49,4548099,5194,682214
2023-11-21,CMP-211,Programmatic,95554.43,6370295,5530,955544
2023-11-22,CMP-211,Programmatic,70372.55,4691503,5491,703725
2023-11-23,CMP-211,Programmatic,62198.84,4146589,4084,621988
2023-11-24,CMP-211,Programmatic,76790.81,5119387,5457,767908
2023-11-25,CMP-211,Programmatic,104088.05,6939203,6551,1040880
2023-11-26,CMP-211,Programmatic,82675.47,5511697,6574,826754
2023-11-27,CMP-211,Programmatic,101197.63,6746508,7818,1011976
2023-11-28,CMP-211,Programmatic,83290.78,5552718,4962,832907
2023-11-29,CMP-211,Programmatic,81895.25,5459683,5931,818952
2023-11-30,CMP-211,Programmatic,66204.81,4413654,4008,662048
2023-12-01,CMP-211,Programmatic,62946.99,4196466,4082,629469
2023-12-02,CMP-211,Programmatic,103455.95,6897063,5585,1034559
2023-12-03,CMP-211,Programmatic,95563.75,6370916,7473,955637
2023-12-04,CMP-211,Programmatic,72819.47,4854631,5230,728194
2023-12-05,CMP-211,Programmatic,111116.46,7407764,8777,1111164
2023-12-06,CMP-211,Programmatic,72715.78,4847718,4072,727157
2023-12-07,CMP-211,Programmatic,68220.49,4548032,4915,682204
2023-12-08,CMP-211,Programmatic,98180.37,6545357,7001,981803
2020-08-30,CMP-212,Meta (Facebook),36747.51,3062292,22128,459343
2020-08-31,CMP-212,Meta (Facebook),45378.76,3781563,28893,567234
2020-09-01,CMP-212,Meta (Facebook),44215.1,3684591,24127,552688
2020-09-02,CMP-212,Meta (Facebook),40148.87,3345739,20717,501860
2020-09-03,CMP-212,Meta (Facebook),39386.34,3282194,19251,492329
2020-09-04,CMP-212,Meta (Facebook),41616.59,3468049,19776,520207
2020-09-05,CMP-212,Meta (Facebook),37204.97,3100414,23845,465062
2020-09-06,CMP-212,Meta (Facebook),41028.5,3419041,25543,512856
2020-09-07,CMP-212,Meta (Facebook),51791.04,4315920,31192,647388
2020-09-08,CMP-212,Meta (Facebook),58440.07,4870005,27564,730500
2020-09-09,CMP-212,Meta (Facebook),52389.6,4365799,36168,654869
2020-09-10,CMP-212,Meta (Facebook),55788.69,4649057,28220,697358
2020-09-11,CMP-212,Meta (Facebook),41065.65,3422137,20816,513320
2020-09-12,CMP-212,Meta (Facebook),48613.11,4051092,30764,607663
2020-09-13,CMP-212,Meta (Facebook),40797.66,3399804,24174,509970
2020-09-14,CMP-212,Meta (Facebook),51077.13,4256427,28857,638464
2020-09-15,CMP-212,Meta (Facebook),55561.67,4630139,35931,694520
2020-09-16,CMP-212,Meta (Facebook),33857.32,2821443,20706,423216
2020-09-17,CMP-212,Meta (Facebook),38549.87,3212489,23004,481873
2020-09-18,CMP-212,Meta (Facebook),58390.32,4865859,39225,729878
2020-09-19,CMP-212,Meta (Facebook),43202.02,3600168,23099,540025
2020-09-20,CMP-212,Meta (Facebook),38524.58,3210381,22764,481557
2020-09-21,CMP-212,Meta (Facebook),35220.67,2935056,20950,440258
2020-09-22,CMP-212,Meta (Facebook),32115.91,2676326,17414,401448
2020-09-23,CMP-212,Meta (Facebook),38126.66,3177222,26432,476583
2020-09-24,CMP-212,Meta (Facebook),52075.86,4339654,28550,650948
2020-09-25,CMP-212,Meta (Facebook),34632.16,2886013,20337,432901
2020-09-26,CMP-212,Meta (Facebook),37948.31,3162359,22459,474353
2020-09-27,CMP-212,Meta (Facebook),55048.78,4587398,33599,688109
2020-09-28,CMP-212,Meta (Facebook),49506.2,4125516,29352,618827
2020-09-29,CMP-212,Meta (Facebook),57575.8,4797982,39388,719697
2020-09-30,CMP-212,Meta (Facebook),46177.33,3848111,24843,577216
2020-10-01,CMP-212,Meta (Facebook),31940.2,2661682,16295,399252
2020-10-02,CMP-212,Meta (Facebook),35411.77,2950980,20657,442647
2020-10-03,CMP-212,Meta (Facebook),24942.6,2078550,12790,311782
2020-10-04,CMP-212,Meta (Facebook),32333.88,2694490,21785,404173
2020-10-05,CMP-212,Meta (Facebook),34037.86,2836488,21297,425473
2020-10-06,CMP-212,Meta (Facebook),29572.38,2464365,17743,369654
2020-10-07,CMP-212,Meta (Facebook),31700.44,2641703,19668,396255
2020-10-08,CMP-212,Meta (Facebook),23907.07,1992255,13908,298838
2020-10-09,CMP-212,Meta (Facebook),28727.14,2393928,15592,359089
2020-10-10,CMP-212,Meta (Facebook),41786.5,3482208,21281,522331
2020-10-11,CMP-212,Meta (Facebook),29026.71,2418892,16999,362833
2020-10-12,CMP-212,Meta (Facebook),39863.9,3321991,22478,498298
2020-10-13,CMP-212,Meta (Facebook),37523.52,3126960,25008,469044
2020-10-14,CMP-212,Meta (Facebook),29002.57,2416881,16192,362532
2020-10-15,CMP-212,Meta (Facebook),29916.63,2493052,19774,373957
2020-10-16,CMP-212,Meta (Facebook),23784.73,1982061,12811,297309
2020-10-17,CMP-212,Meta (Facebook),36257.57,3021463,21703,453219
2020-10-18,CMP-212,Meta (Facebook),31482.62,2623551,18658,393532
2020-10-19,CMP-212,Meta (Facebook),26794.38,2232864,15196,334929
2020-10-20,CMP-212,Meta (Facebook),32767.37,2730613,22181,409591
2020-10-21,CMP-212,Meta (Facebook),28036.64,2336386,18760,350457
2020-10-22,CMP-212,Meta (Facebook),35566.87,2963906,16766,444585
2020-10-23,CMP-212,Meta (Facebook),37145.76,3095479,17642,464321
2020-10-24,CMP-212,Meta (Facebook),42502.66,3541888,28488,531283
2020-10-25,CMP-212,Meta (Facebook),28753.68,2396140,15145,359421
2020-10-26,CMP-212,Meta (Facebook),30405.38,2533781,16716,380067
2020-10-27,CMP-212,Meta (Facebook),30226.59,2518882,16350,377832
2020-10-28,CMP-212,Meta (Facebook),35113.02,2926085,17731,438912
2020-10-29,CMP-212,Meta (Facebook),39529.11,3294092,25940,494113
2020-10-30,CMP-212,Meta (Facebook),32272.04,2689336,21481,403400
2020-10-31,CMP-212,Meta (Facebook),27767.76,2313980,13072,347097
2020-11-01,CMP-212,Meta (Facebook),42090.25,3507520,24139,526128
2020-11-02,CMP-212,Meta (Facebook),40863.67,3405305,27644,510795
2021-08-31,CMP-213,X.com,44705.71,4470570,19771,0
2021-09-01,CMP-213,X.com,31038.12,3103812,10730,0
2021-09-02,CMP-213,X.com,47156.83,4715682,18344,0
2021-09-03,CMP-213,X.com,40027.24,4002723,14785,0
2021-09-04,CMP-213,X.com,44033.14,4403313,15395,0
2021-09-05,CMP-213,X.com,44518.63,4451863,15483,0
2021-09-06,CMP-213,X.com,30542.14,3054213,11387,0
2021-09-07,CMP-213,X.com,34695.05,3469505,16037,0
2021-09-08,CMP-213,X.com,30321.91,3032190,10559,0
2021-09-09,CMP-213,X.com,42577.71,4257770,16902,0
2021-09-10,CMP-213,X.com,30096.0,3009600,9665,0
2021-09-11,CMP-213,X.com,53482.8,5348280,22752,0
2021-09-12,CMP-213,X.com,38027.67,3802767,15031,0
2021-09-13,CMP-213,X.com,35573.96,3557396,13346,0
2021-09-14,CMP-213,X.com,45067.88,4506787,20787,0
2021-09-15,CMP-213,X.com,33528.21,3352820,15237,0
2021-09-16,CMP-213,X.com,31975.07,3197507,11331,0
2021-09-17,CMP-213,X.com,29880.64,2988063,10235,0
2021-09-18,CMP-213,X.com,51726.34,5172634,20354,0
2021-09-19,CMP-213,X.com,30885.66,3088565,14626,0
2021-09-20,CMP-213,X.com,50775.43,5077542,22379,0
2021-09-21,CMP-213,X.com,52127.69,5212769,18516,0
2021-09-22,CMP-213,X.com,49717.48,4971748,21398,0
2021-09-23,CMP-213,X.com,50546.25,5054625,22619,0
2021-09-24,CMP-213,X.com,37558.28,3755828,16672,0
2021-09-25,CMP-213,X.com,35472.35,3547235,13216,0
2021-09-26,CMP-213,X.com,31636.24,3163624,14856,0
2021-09-27,CMP-213,X.com,36180.92,3618091,14591,0
2021-09-28,CMP-213,X.com,38671.2,3867120,18314,0
2021-09-29,CMP-213,X.com,37274.18,3727418,16570,0
2021-09-30,CMP-213,X.com,50190.24,5019024,19558,0
2021-10-01,CMP-213,X.com,27388.95,2738895,12041,0
2021-10-02,CMP-213,X.com,36869.25,3686925,16251,0
2021-10-03,CMP-213,X.com,24711.02,2471101,11419,0
2021-10-04,CMP-213,X.com,27555.78,2755578,11358,0
2021-10-05,CMP-213,X.com,35425.02,3542501,12403,0
2021-10-06,CMP-213,X.com,34593.06,3459305,14369,0
2021-10-07,CMP-213,X.com,36522.57,3652256,12692,0
2021-10-08,CMP-213,X.com,28142.63,2814263,12755,0
2021-10-09,CMP-213,X.com,21025.18,2102518,7105,0
2021-10-10,CMP-213,X.com,38246.28,3824627,13954,0
2021-10-11,CMP-213,X.com,37979.95,3797994,13262,0
2021-10-12,CMP-213,X.com,27086.18,2708618,11930,0
2021-10-13,CMP-213,X.com,32346.19,3234618,13358,0
2021-10-14,CMP-213,X.com,30078.98,3007897,13684,0
2021-10-15,CMP-213,X.com,24849.7,2484969,9711,0
2021-10-16,CMP-213,X.com,23440.28,2344028,9735,0
2021-10-17,CMP-213,X.com,25126.2,2512620,9382,0
2021-10-18,CMP-213,X.com,29039.18,2903917,9416,0
2021-10-19,CMP-213,X.com,22314.22,2231421,9589,0
2021-10-20,CMP-213,X.com,28289.57,2828956,12966,0
2021-10-21,CMP-213,X.com,33000.29,3300028,10602,0
2021-10-22,CMP-213,X.com,31618.12,3161811,10591,0
2021-10-23,CMP-213,X.com,34529.64,3452964,16527,0
2021-10-24,CMP-213,X.com,30102.02,3010201,12921,0
2021-10-25,CMP-213,X.com,24891.64,2489163,9708,0
2021-10-26,CMP-213,X.com,35862.22,3586221,12436,0
2021-10-27,CMP-213,X.com,25391.99,2539198,9935,0
2021-10-28,CMP-213,X.com,33311.91,3331191,12663,0
2021-10-29,CMP-213,X.com,37132.29,3713229,12443,0
2021-10-30,CMP-213,X.com,27258.33,2725832,11814,0
2021-10-31,CMP-213,X.com,24690.81,2469081,10494,0
2021-11-01,CMP-213,X.com,28314.81,2831481,9314,0
2021-11-02,CMP-213,X.com,27395.7,2739569,12843,0
2021-11-03,CMP-213,X.com,36559.67,3655967,16357,0
2021-11-04,CMP-213,X.com,31898.35,3189835,13232,0
2021-11-05,CMP-213,X.com,35351.27,3535126,16661,0
2021-11-06,CMP-213,X.com,40725.86,4072585,17792,0
2021-11-07,CMP-213,X.com,25807.24,2580723,10527,0
2021-11-08,CMP-213,X.com,34756.4,3475639,16281,0
2021-11-09,CMP-213,X.com,30296.06,3029606,11002,0
2021-11-10,CMP-213,X.com,33572.53,3357253,12050,0
2021-11-11,CMP-213,X.com,27569.48,2756947,12604,0
2021-11-12,CMP-213,X.com,36698.5,3669850,16801,0
2021-11-13,CMP-213,X.com,42503.62,4250361,15519,0
2021-11-14,CMP-213,X.com,36474.28,3647428,12157,0
2021-11-15,CMP-213,X.com,44293.23,4429322,17038,0
2021-11-16,CMP-213,X.com,33196.6,3319660,12230,0
2021-11-17,CMP-213,X.com,34621.77,3462177,12473,0
2021-11-18,CMP-213,X.com,32796.12,3279611,14692,0
2021-11-19,CMP-213,X.com,42570.01,4257001,15694,0
2021-11-20,CMP-213,X.com,34799.44,3479943,16001,0
2021-11-21,CMP-213,X.com,25941.7,2594169,11991,0
2021-11-22,CMP-213,X.com,29484.25,2948425,12635,0
2021-11-23,CMP-213,X.com,37214.96,3721496,15201,0
2020-07-22,CMP-214,TikTok,12380.09,1547511,11622,0
2020-07-23,CMP-214,TikTok,16642.81,2080351,18715,0
2020-07-24,CMP-214,TikTok,13501.42,1687677,15137,0
2020-07-25,CMP-214,TikTok,15289.71,1911213,13387,0
2020-07-26,CMP-214,TikTok,18797.53,2349691,15721,0
2020-07-27,CMP-214,TikTok,16413.56,2051694,13550,0
2020-07-28,CMP-214,TikTok,14867.8,1858475,15468,0
2020-07-29,CMP-214,TikTok,16817.18,2102147,16175,0
2020-07-30,CMP-214,TikTok,15576.79,1947099,13874,0
2020-07-31,CMP-214,TikTok,15838.74,1979842,18710,0
2020-08-01,CMP-214,TikTok,19690.4,2461299,16896,0
2020-08-02,CMP-214,TikTok,11679.29,1459911,13704,0
2020-08-03,CMP-214,TikTok,16530.52,2066315,16780,0
2020-08-04,CMP-214,TikTok,19009.67,2376208,17600,0
2020-08-05,CMP-214,TikTok,16092.79,2011598,19109,0
2020-08-06,CMP-214,TikTok,17949.86,2243731,15463,0
2020-08-07,CMP-214,TikTok,12689.09,1586136,11188,0
2020-08-08,CMP-214,TikTok,18872.95,2359118,17328,0
2020-08-09,CMP-214,TikTok,11597.37,1449671,13657,0
2020-08-10,CMP-214,TikTok,13045.26,1630657,10486,0
2020-08-11,CMP-214,TikTok,13703.37,1712921,12250,0
2020-08-12,CMP-214,TikTok,15508.05,1938505,18115,0
2020-08-13,CMP-214,TikTok,19970.87,2496358,19626,0
2020-08-14,CMP-214,TikTok,15399.64,1924954,15738,0
2020-08-15,CMP-214,TikTok,13765.09,1720636,11299,0
2020-08-16,CMP-214,TikTok,20556.95,2569618,17980,0
2020-08-17,CMP-214,TikTok,13325.3,1665662,13178,0
2020-08-18,CMP-214,TikTok,16187.53,2023441,13069,0
2020-08-19,CMP-214,TikTok,12832.86,1604107,12207,0
2020-08-20,CMP-214,TikTok,18062.92,2257864,16100,0
2020-08-21,CMP-214,TikTok,15517.9,1939737,15873,0
2020-08-22,CMP-214,TikTok,20062.7,2507837,18666,0
2020-08-23,CMP-214,TikTok,12692.33,1586541,12637,0
2020-08-24,CMP-214,TikTok,18677.81,2334726,15763,0
2020-08-25,CMP-214,TikTok,15534.19,1941773,12537,0
2020-08-26,CMP-214,TikTok,11716.17,1464521,11636,0
2020-08-27,CMP-214,TikTok,14299.48,1787434,16273,0
2020-08-28,CMP-214,TikTok,17266.6,2158324,16948,0
2020-08-29,CMP-214,TikTok,15370.7,1921337,15353,0
2020-08-30,CMP-214,TikTok,11783.33,1472916,13634,0
2020-08-31,CMP-214,TikTok,21133.66,2641707,18441,0
2020-09-01,CMP-214,TikTok,12563.72,1570464,10772,0
2020-09-02,CMP-214,TikTok,17841.29,2230161,18993,0
2020-09-03,CMP-214,TikTok,19665.71,2458214,21646,0
2020-09-04,CMP-214,TikTok,15778.29,1972286,16490,0
2020-09-05,CMP-214,TikTok,18107.37,2263421,18199,0
2020-09-06,CMP-214,TikTok,16031.72,2003964,16962,0
2020-09-07,CMP-214,TikTok,16830.45,2103805,17799,0
2020-09-08,CMP-214,TikTok,17371.05,2171381,18894,0
2020-09-09,CMP-214,TikTok,17663.4,2207924,17802,0
2020-09-10,CMP-214,TikTok,18044.04,2255504,17679,0
2020-09-11,CMP-214,TikTok,13747.69,1718461,11005,0
2020-09-12,CMP-214,TikTok,16854.75,2106843,17465,0
2020-09-13,CMP-214,TikTok,20877.37,2609671,19720,0
2020-09-14,CMP-214,TikTok,15235.97,1904496,13418,0
2020-09-15,CMP-214,TikTok,12077.11,1509638,13394,0
2020-09-16,CMP-214,TikTok,13825.88,1728234,14428,0
2020-09-17,CMP-214,TikTok,18102.37,2262796,17894,0
2020-09-18,CMP-214,TikTok,19943.22,2492902,19494,0
2020-09-19,CMP-214,TikTok,14169.76,1771219,16414,0
2020-09-20,CMP-214,TikTok,19798.86,2474857,17138,0
2020-09-21,CMP-214,TikTok,11642.0,1455250,9732,0
2020-09-22,CMP-214,TikTok,14185.75,1773219,16865,0
2020-09-23,CMP-214,TikTok,16840.62,2105076,15986,0
2020-09-24,CMP-214,TikTok,20063.91,2507988,19687,0
2020-09-25,CMP-214,TikTok,14465.83,1808228,17018,0
2020-09-26,CMP-214,TikTok,19681.27,2460158,22386,0
2020-09-27,CMP-214,TikTok,16389.32,2048665,18286,0
2020-09-28,CMP-214,TikTok,13139.36,1642420,13524,0
2020-09-29,CMP-214,TikTok,20992.53,2624066,19237,0
2020-09-30,CMP-214,TikTok,19142.76,2392845,19069,0
2020-10-01,CMP-214,TikTok,8412.25,1051531,9297,0
2020-10-02,CMP-214,TikTok,9310.07,1163758,9799,0
2020-10-03,CMP-214,TikTok,8732.0,1091500,10292,0
2020-10-04,CMP-214,TikTok,10168.78,1271096,9056,0
2020-10-05,CMP-214,TikTok,9035.12,1129389,10646,0
2020-10-06,CMP-214,TikTok,13098.52,1637315,14364,0
2020-10-07,CMP-214,TikTok,11616.85,1452106,11499,0
2020-10-08,CMP-214,TikTok,8901.84,1112729,9114,0
2020-10-09,CMP-214,TikTok,9856.35,1232043,11737,0
2020-10-10,CMP-214,TikTok,13688.94,1711117,13212,0
2020-10-11,CMP-214,TikTok,9189.94,1148742,10238,0
2020-10-12,CMP-214,TikTok,8985.73,1123216,7869,0
2020-10-13,CMP-214,TikTok,9609.55,1201193,9828,0
2020-10-14,CMP-214,TikTok,13622.53,1702816,12610,0
2020-10-15,CMP-214,TikTok,8725.07,1090633,8601,0
2020-10-16,CMP-214,TikTok,13350.98,1668871,11864,0
2020-10-17,CMP-214,TikTok,9668.15,1208518,11397,0
2020-10-18,CMP-214,TikTok,14787.63,1848454,17688,0
2020-10-19,CMP-214,TikTok,13766.19,1720773,12049,0
2021-05-06,CMP-215,LinkedIn,51365.39,684871,2540,0
2021-05-07,CMP-215,LinkedIn,72373.29,964977,4306,0
2021-05-08,CMP-215,LinkedIn,64447.42,859298,3005,0
2021-05-09,CMP-215,LinkedIn,70771.12,943614,4269,0
2021-05-10,CMP-215,LinkedIn,45346.2,604615,2777,0
2021-05-11,CMP-215,LinkedIn,49048.24,653976,2177,0
2021-05-12,CMP-215,LinkedIn,62157.23,828763,3519,0
2021-05-13,CMP-215,LinkedIn,43004.09,573387,2127,0
2021-05-14,CMP-215,LinkedIn,73610.19,981469,4206,0
2021-05-15,CMP-215,LinkedIn,64654.2,862056,3052,0
2021-05-16,CMP-215,LinkedIn,42453.59,566047,2062,0
2021-05-17,CMP-215,LinkedIn,48252.34,643364,2300,0
2021-05-18,CMP-215,LinkedIn,46338.56,617847,2545,0
2021-05-19,CMP-215,LinkedIn,50952.2,679362,3065,0
2021-05-20,CMP-215,LinkedIn,46038.36,613844,2420,0
2021-05-21,CMP-215,LinkedIn,40233.7,536449,2130,0
2021-05-22,CMP-215,LinkedIn,41671.5,555619,2647,0
2021-05-23,CMP-215,LinkedIn,66717.04,889560,3544,0
2021-05-24,CMP-215,LinkedIn,42719.65,569595,2362,0
2021-05-25,CMP-215,LinkedIn,65632.11,875094,3067,0
2021-05-26,CMP-215,LinkedIn,59136.65,788488,3550,0
2021-05-27,CMP-215,LinkedIn,65955.39,879405,3943,0
2021-05-28,CMP-215,LinkedIn,69741.62,929888,4370,0
2021-05-29,CMP-215,LinkedIn,53591.14,714548,2936,0
2021-05-30,CMP-215,LinkedIn,66719.34,889591,3838,0
2021-05-31,CMP-215,LinkedIn,73702.42,982698,3166,0
2021-06-01,CMP-215,LinkedIn,51873.56,691647,2524,0
2021-06-02,CMP-215,LinkedIn,48709.7,649462,2309,0
2021-06-03,CMP-215,LinkedIn,63940.03,852533,2843,0
2021-06-04,CMP-215,LinkedIn,65047.35,867297,3737,0
2021-06-05,CMP-215,LinkedIn,48317.3,644230,2322,0
2021-06-06,CMP-215,LinkedIn,61204.1,816054,3606,0
2021-06-07,CMP-215,LinkedIn,69644.89,928598,4237,0
2021-06-08,CMP-215,LinkedIn,72658.09,968774,4001,0
2021-06-09,CMP-215,LinkedIn,70741.47,943219,4238,0
2021-06-10,CMP-215,LinkedIn,70264.66,936862,3015,0
2021-06-11,CMP-215,LinkedIn,72692.86,969238,3835,0
2021-06-12,CMP-215,LinkedIn,66975.79,893010,3039,0
2021-06-13,CMP-215,LinkedIn,53264.58,710194,2581,0
2021-06-14,CMP-215,LinkedIn,49709.91,662798,2251,0
2021-06-15,CMP-215,LinkedIn,67234.2,896455,2881,0
2023-05-01,CMP-216,Google Ads,68646.68,2745867,71091,0
2023-05-02,CMP-216,Google Ads,72733.6,2909343,65722,0
2023-05-03,CMP-216,Google Ads,84715.91,3388636,89889,0
2023-05-04,CMP-216,Google Ads,65928.31,2637132,57371,0
2023-05-05,CMP-216,Google Ads,72371.31,2894852,86085,0
2023-05-06,CMP-216,Google Ads,80048.33,3201933,83217,0
2023-05-07,CMP-216,Google Ads,72083.02,2883320,71807,0
2023-05-08,CMP-216,Google Ads,63512.99,2540519,51693,0
2023-05-09,CMP-216,Google Ads,83712.4,3348495,80318,0
2023-05-10,CMP-216,Google Ads,66725.59,2669023,71732,0
2023-05-11,CMP-216,Google Ads,110543.46,4421738,105929,0
2023-05-12,CMP-216,Google Ads,91688.73,3667549,108668,0
2023-05-13,CMP-216,Google Ads,102283.37,4091334,100792,0
2023-05-14,CMP-216,Google Ads,97469.4,3898775,82971,0
2023-05-15,CMP-216,Google Ads,85932.42,3437296,78338,0
2023-05-16,CMP-216,Google Ads,67968.6,2718743,65964,0
2023-05-17,CMP-216,Google Ads,66425.33,2657013,71712,0
2023-05-18,CMP-216,Google Ads,83072.88,3322915,84107,0
2023-05-19,CMP-216,Google Ads,67211.65,2688465,57527,0
2023-05-20,CMP-216,Google Ads,89582.7,3583308,106962,0
2023-05-21,CMP-216,Google Ads,64645.85,2585833,59105,0
2023-05-22,CMP-216,Google Ads,104224.62,4168984,86392,0
2023-05-23,CMP-216,Google Ads,104553.59,4182143,105569,0
2023-05-24,CMP-216,Google Ads,80617.24,3224689,74480,0
2023-05-25,CMP-216,Google Ads,74927.75,2997109,69107,0
2023-05-26,CMP-216,Google Ads,105010.04,4200401,114410,0
2023-05-27,CMP-216,Google Ads,94000.59,3760023,105233,0
2023-05-28,CMP-216,Google Ads,72880.11,2915204,76321,0
2023-05-29,CMP-216,Google Ads,83268.74,3330749,92676,0
2023-05-30,CMP-216,Google Ads,75549.11,3021964,79875,0
2023-05-31,CMP-216,Google Ads,104877.43,4195097,100772,0
2023-06-01,CMP-216,Google Ads,63129.23,2525169,63534,0
2023-06-02,CMP-216,Google Ads,77428.54,3097141,82762,0
2023-06-03,CMP-216,Google Ads,108400.2,4336007,107776,0
2023-06-04,CMP-216,Google Ads,83582.21,3343288,88750,0
2023-06-05,CMP-216,Google Ads,65016.8,2600671,58606,0
2023-06-06,CMP-216,Google Ads,106759.45,4270377,114016,0
2023-06-07,CMP-216,Google Ads,60407.17,2416286,53270,0
2023-06-08,CMP-216,Google Ads,94671.88,3786875,104684,0
2023-06-09,CMP-216,Google Ads,102709.49,4108379,94171,0
2023-06-10,CMP-216,Google Ads,107376.22,4295048,109650,0
2023-06-11,CMP-216,Google Ads,95373.24,3814929,99063,0
2023-06-12,CMP-216,Google Ads,66001.78,2640071,78228,0
2023-06-13,CMP-216,Google Ads,66008.72,2640348,59536,0
2023-06-14,CMP-216,Google Ads,101366.75,4054669,106175,0
2023-06-15,CMP-216,Google Ads,102621.94,4104877,103267,0
2023-06-16,CMP-216,Google Ads,79016.42,3160656,92349,0
2023-06-17,CMP-216,Google Ads,61574.67,2462986,70346,0
2023-06-18,CMP-216,Google Ads,71534.03,2861361,81512,0
2023-06-19,CMP-216,Google Ads,66844.15,2673766,68989,0
2023-06-20,CMP-216,Google Ads,105179.21,4207168,104065,0
2023-06-21,CMP-216,Google Ads,97934.04,3917361,109869,0
2023-06-22,CMP-216,Google Ads,97418.45,3896738,113992,0
2023-06-23,CMP-216,Google Ads,82591.42,3303656,71792,0
2023-06-24,CMP-216,Google Ads,62166.34,2486653,55861,0
2023-06-25,CMP-216,Google Ads,67048.95,2681958,68603,0
2023-06-26,CMP-216,Google Ads,69185.93,2767437,56426,0
2023-06-27,CMP-216,Google Ads,61561.24,2462449,69725,0
2023-06-28,CMP-216,Google Ads,89993.97,3599758,84885,0
2023-06-29,CMP-216,Google Ads,105492.49,4219699,87356,0
2023-12-10,CMP-217,YouTube,88976.97,4943164,21586,0
2023-12-11,CMP-217,YouTube,92109.81,5117211,28281,0
2023-12-12,CMP-217,YouTube,79647.44,4424857,25324,0
2023-12-13,CMP-217,YouTube,65743.64,3652424,16646,0
2023-12-14,CMP-217,YouTube,62887.12,3493729,15448,0
2023-12-15,CMP-217,YouTube,70135.02,3896389,22736,0
2023-12-16,CMP-217,YouTube,62119.46,3451081,16754,0
2023-12-17,CMP-217,YouTube,84790.35,4710575,27309,0
2023-12-18,CMP-217,YouTube,108010.62,6000589,33043,0
2023-12-19,CMP-217,YouTube,106667.94,5925996,33032,0
2023-12-20,CMP-217,YouTube,106289.25,5904958,31972,0
2023-12-21,CMP-217,YouTube,62201.99,3455666,16600,0
2023-12-22,CMP-217,YouTube,90489.33,5027185,23634,0
2023-12-23,CMP-217,YouTube,71864.45,3992469,20580,0
2023-12-24,CMP-217,YouTube,104807.06,5822614,23697,0
2023-12-25,CMP-217,YouTube,96609.27,5367181,29226,0
2023-12-26,CMP-217,YouTube,106326.71,5907039,34623,0
2023-12-27,CMP-217,YouTube,96260.01,5347778,26957,0
2023-12-28,CMP-217,YouTube,68415.26,3800847,19348,0
2023-12-29,CMP-217,YouTube,96415.68,5356426,31020,0
2023-12-30,CMP-217,YouTube,97631.35,5423963,23814,0
2023-12-31,CMP-217,YouTube,88148.28,4897126,22841,0
2024-01-01,CMP-217,YouTube,68461.01,3803389,16736,0
2024-01-02,CMP-217,YouTube,74516.92,4139828,23536,0
2024-01-03,CMP-217,YouTube,82975.66,4609758,21063,0
2024-01-04,CMP-217,YouTube,123813.96,6878553,32729,0
2024-01-05,CMP-217,YouTube,68483.14,3804618,17378,0
2024-01-06,CMP-217,YouTube,74870.84,4159491,17493,0
2024-01-07,CMP-217,YouTube,72436.47,4024248,20871,0
2024-01-08,CMP-217,YouTube,78949.15,4386063,20713,0
2024-01-09,CMP-217,YouTube,118112.98,6561832,31816,0
2024-01-10,CMP-217,YouTube,121237.94,6735441,33649,0
2024-01-11,CMP-217,YouTube,91145.9,5063661,27854,0
